Row Labels,Count of flow,,Datetime,L Falls,POR
,,,1999-05-29 11:00,3220,3445
,,,1999-05-29 12:00,3220,3420
,,,1999-05-29 13:00,3220,3410
,,,1999-05-29 14:00,3160,3410
,,,1999-05-29 15:00,3160,3410
,,,1999-05-29 16:00,3115,3410
,,,1999-05-29 17:00,3100,3410
,,,1999-05-29 18:00,3060,3395
,,,1999-05-29 19:00,3040,3380
,,,1999-05-29 20:00,3027.5,3380
,,,1999-05-29 21:00,2990,3350
,,,1999-05-29 22:00,2990,3335
,,,1999-05-29 23:00,2990,3310
,,,1999-05-30 0:00,2975,3300
,,,1999-05-30 1:00,2975,3300
,,,1999-05-30 2:00,2945,3270
,,,1999-05-30 3:00,2960,3270
,,,1999-05-30 4:00,2930,3240
,,,1999-05-30 5:00,2975,3240
,,,1999-05-30 6:00,2990,3240
,,,1999-05-30 7:00,2990,3240
,,,1999-05-30 8:00,2990,3230
,,,1999-05-30 9:00,2990,3220
,,,1999-05-30 10:00,2990,3190
,,,1999-05-30 11:00,2945,3190
,,,1999-05-30 12:00,2930,3190
,,,1999-05-30 13:00,2930,3175
,,,1999-05-30 14:00,2880,3160
,,,1999-05-30 15:00,2865,3160
,,,1999-05-30 16:00,2820,3130
,,,1999-05-30 17:00,2820,3130
,,,1999-05-30 18:00,2820,3120
,,,1999-05-30 19:00,2770,3095
,,,1999-05-30 20:00,2755,3065
,,,1999-05-30 21:00,2725,3040
,,,1999-05-30 22:00,2710,3030
,,,1999-05-30 23:00,2710,3000
,,,1999-05-31 0:00,2710,2990
,,,1999-05-31 1:00,2697.5,2980
,,,1999-05-31 2:00,2672.5,2980
,,,1999-05-31 3:00,2697.5,2980
,,,1999-05-31 4:00,2697.5,2980
,,,1999-05-31 5:00,2710,2950
,,,1999-05-31 6:00,2710,2950
,,,1999-05-31 7:00,2710,2950
,,,1999-05-31 8:00,2660,2950
,,,1999-05-31 9:00,2685,2950
,,,1999-05-31 10:00,2660,2950
,,,1999-05-31 11:00,2635,2950
,,,1999-05-31 12:00,2622.5,2930
,,,1999-05-31 13:00,2610,2930
,,,1999-05-31 14:00,2565,2930
,,,1999-05-31 15:00,2550,2930
,,,1999-05-31 16:00,2500,2930
,,,1999-05-31 17:00,2500,2900
,,,1999-05-31 18:00,2500,2900
,,,1999-05-31 19:00,2492.5,2880
,,,1999-05-31 20:00,2412.5,2880
,,,1999-05-31 21:00,2400,2880
,,,1999-05-31 22:00,2400,2850
,,,1999-05-31 23:00,2400,2850
,,,1999-06-01 0:00,2385,2850
,,,1999-06-01 1:00,2340,2830
,,,1999-06-01 2:00,2340,2830
,,,1999-06-01 3:00,2340,2815
,,,1999-06-01 4:00,2400,2800
,,,1999-06-01 5:00,2355,2800
,,,1999-06-01 6:00,2342.5,2800
,,,1999-06-01 7:00,2340,2800
,,,1999-06-01 8:00,2340,2800
,,,1999-06-01 9:00,2340,2800
,,,1999-06-01 10:00,2340,2815
,,,1999-06-01 11:00,2340,2830
,,,1999-06-01 12:00,2355,2830
,,,1999-06-01 13:00,2400,2865
,,,1999-06-01 14:00,2400,2915
,,,1999-06-01 15:00,2400,2940
,,,1999-06-01 16:00,2400,2980
,,,1999-06-01 17:00,2400,2990
,,,1999-06-01 18:00,2400,3000
,,,1999-06-01 19:00,2330,3000
,,,1999-06-01 20:00,2240,2990
,,,1999-06-01 21:00,2215,2980
,,,1999-06-01 22:00,2140,2980
,,,1999-06-01 23:00,2140,2980
,,,1999-06-02 0:00,2140,2980
,,,1999-06-02 1:00,2140,2980
,,,1999-06-02 2:00,2140,2980
,,,1999-06-02 3:00,2177.5,2950
,,,1999-06-02 4:00,2190,2930
,,,1999-06-02 5:00,2240,2915
,,,1999-06-02 6:00,2190,2900
,,,1999-06-02 7:00,2190,2880
,,,1999-06-02 8:00,2202.5,2880
,,,1999-06-02 9:00,2190,2880
,,,1999-06-02 10:00,2202.5,2880
,,,1999-06-02 11:00,2227.5,2880
,,,1999-06-02 12:00,2240,2890
,,,1999-06-02 13:00,2265,2930
,,,1999-06-02 14:00,2252.5,2965
,,,1999-06-02 15:00,2252.5,2990
,,,1999-06-02 16:00,2115,3030
,,,1999-06-02 17:00,2090,3050
,,,1999-06-02 18:00,2090,3050
,,,1999-06-02 19:00,2090,3030
,,,1999-06-02 20:00,2090,3030
,,,1999-06-02 21:00,2090,3015
,,,1999-06-02 22:00,2090,2990
,,,1999-06-02 23:00,2090,2980
,,,1999-06-03 0:00,2090,2950
,,,1999-06-03 1:00,2090,2930
,,,1999-06-03 2:00,2102.5,2915
,,,1999-06-03 3:00,2177.5,2900
,,,1999-06-03 4:00,2177.5,2915
,,,1999-06-03 5:00,2102.5,2930
,,,1999-06-03 6:00,2140,2900
,,,1999-06-03 7:00,2227.5,2890
,,,1999-06-03 8:00,2277.5,2890
,,,1999-06-03 9:00,2302.5,2900
,,,1999-06-03 10:00,2302.5,2915
,,,1999-06-03 11:00,2315,2930
,,,1999-06-03 12:00,2327.5,2940
,,,1999-06-03 13:00,2355,2950
,,,1999-06-03 14:00,2340,2965
,,,1999-06-03 15:00,2340,2980
,,,1999-06-03 16:00,2340,2980
,,,1999-06-03 17:00,2340,2950
,,,1999-06-03 18:00,2290,2940
,,,1999-06-03 19:00,2290,2905
,,,1999-06-03 20:00,2290,2880
,,,1999-06-03 21:00,2290,2850
,,,1999-06-03 22:00,2290,2830
,,,1999-06-03 23:00,2290,2815
,,,1999-06-04 0:00,2290,2800
,,,1999-06-04 1:00,2290,2780
,,,1999-06-04 2:00,2240,2770
,,,1999-06-04 3:00,2127.5,2760
,,,1999-06-04 4:00,2065,2780
,,,1999-06-04 5:00,2077.5,2780
,,,1999-06-04 6:00,2090,2770
,,,1999-06-04 7:00,2165,2780
,,,1999-06-04 8:00,2190,2780
,,,1999-06-04 9:00,2190,2780
,,,1999-06-04 10:00,2227.5,2780
,,,1999-06-04 11:00,2240,2780
,,,1999-06-04 12:00,2240,2780
,,,1999-06-04 13:00,2240,2780
,,,1999-06-04 14:00,2240,2760
,,,1999-06-04 15:00,2240,2760
,,,1999-06-04 16:00,2190,2760
,,,1999-06-04 17:00,2190,2760
,,,1999-06-04 18:00,2190,2760
,,,1999-06-04 19:00,2190,2760
,,,1999-06-04 20:00,2190,2730
,,,1999-06-04 21:00,2190,2730
,,,1999-06-04 22:00,2190,2710
,,,1999-06-04 23:00,2190,2710
,,,1999-06-05 0:00,2190,2695
,,,1999-06-05 1:00,2190,2680
,,,1999-06-05 2:00,2190,2670
,,,1999-06-05 3:00,2190,2660
,,,1999-06-05 4:00,2190,2660
,,,1999-06-05 5:00,2202.5,2660
,,,1999-06-05 6:00,2240,2630
,,,1999-06-05 7:00,2240,2630
,,,1999-06-05 8:00,2240,2630
,,,1999-06-05 9:00,2240,2630
,,,1999-06-05 10:00,2240,2610
,,,1999-06-05 11:00,2240,2590
,,,1999-06-05 12:00,2240,2575
,,,1999-06-05 13:00,2240,2540
,,,1999-06-05 14:00,2240,2540
,,,1999-06-05 15:00,2202.5,2540
,,,1999-06-05 16:00,2190,2540
,,,1999-06-05 17:00,2152.5,2540
,,,1999-06-05 18:00,2140,2540
,,,1999-06-05 19:00,2140,2540
,,,1999-06-05 20:00,2140,2540
,,,1999-06-05 21:00,2140,2540
,,,1999-06-05 22:00,2140,2540
,,,1999-06-05 23:00,2140,2540
,,,1999-06-06 0:00,2140,2540
,,,1999-06-06 1:00,2140,2550
,,,1999-06-06 2:00,2140,2540
,,,1999-06-06 3:00,2140,2560
,,,1999-06-06 4:00,2140,2560
,,,1999-06-06 5:00,2140,2540
,,,1999-06-06 6:00,2140,2540
,,,1999-06-06 7:00,2140,2540
,,,1999-06-06 8:00,2140,2510
,,,1999-06-06 9:00,2140,2525
,,,1999-06-06 10:00,2140,2510
,,,1999-06-06 11:00,2140,2510
,,,1999-06-06 12:00,2140,2500
,,,1999-06-06 13:00,2140,2480
,,,1999-06-06 14:00,2115,2455
,,,1999-06-06 15:00,2040,2430
,,,1999-06-06 16:00,1927.5,2400
,,,1999-06-06 17:00,1890,2400
,,,1999-06-06 18:00,1840,2385
,,,1999-06-06 19:00,1840,2350
,,,1999-06-06 20:00,1790,2350
,,,1999-06-06 21:00,1790,2330
,,,1999-06-06 22:00,1790,2330
,,,1999-06-06 23:00,1790,2330
,,,1999-06-07 0:00,1790,2300
,,,1999-06-07 1:00,1790,2300
,,,1999-06-07 2:00,1790,2300
,,,1999-06-07 3:00,1790,2300
,,,1999-06-07 4:00,1790,2300
,,,1999-06-07 5:00,1840,2300
,,,1999-06-07 6:00,1915,2300
,,,1999-06-07 7:00,1940,2300
,,,1999-06-07 8:00,1940,2300
,,,1999-06-07 9:00,1940,2300
,,,1999-06-07 10:00,1940,2300
,,,1999-06-07 11:00,1940,2300
,,,1999-06-07 12:00,1940,2300
,,,1999-06-07 13:00,1940,2280
,,,1999-06-07 14:00,1915,2280
,,,1999-06-07 15:00,1852.5,2280
,,,1999-06-07 16:00,1840,2280
,,,1999-06-07 17:00,1740,2280
,,,1999-06-07 18:00,1740,2280
,,,1999-06-07 19:00,1720,2280
,,,1999-06-07 20:00,1700,2280
,,,1999-06-07 21:00,1650,2290
,,,1999-06-07 22:00,1625,2330
,,,1999-06-07 23:00,1600,2350
,,,1999-06-08 0:00,1600,2360
,,,1999-06-08 1:00,1560,2370
,,,1999-06-08 2:00,1535,2360
,,,1999-06-08 3:00,1510,2350
,,,1999-06-08 4:00,1510,2350
,,,1999-06-08 5:00,1510,2350
,,,1999-06-08 6:00,1500,2340
,,,1999-06-08 7:00,1557.5,2330
,,,1999-06-08 8:00,1590,2315
,,,1999-06-08 9:00,1590,2300
,,,1999-06-08 10:00,1590,2290
,,,1999-06-08 11:00,1612.5,2290
,,,1999-06-08 12:00,1625,2280
,,,1999-06-08 13:00,1650,2280
,,,1999-06-08 14:00,1650,2280
,,,1999-06-08 15:00,1650,2270
,,,1999-06-08 16:00,1650,2260
,,,1999-06-08 17:00,1650,2245
,,,1999-06-08 18:00,1650,2220
,,,1999-06-08 19:00,1637.5,2210
,,,1999-06-08 20:00,1590,2175
,,,1999-06-08 21:00,1560,2160
,,,1999-06-08 22:00,1510,2140
,,,1999-06-08 23:00,1480,2120
,,,1999-06-09 0:00,1457.5,2090
,,,1999-06-09 1:00,1420,2070
,,,1999-06-09 2:00,1420,2070
,,,1999-06-09 3:00,1420,2050
,,,1999-06-09 4:00,1420,2050
,,,1999-06-09 5:00,1420,2050
,,,1999-06-09 6:00,1420,2035
,,,1999-06-09 7:00,1557.5,2020
,,,1999-06-09 8:00,1570,2020
,,,1999-06-09 9:00,1547.5,2020
,,,1999-06-09 10:00,1547.5,2010
,,,1999-06-09 11:00,1560,1990
,,,1999-06-09 12:00,1560,1980
,,,1999-06-09 13:00,1560,1970
,,,1999-06-09 14:00,1570,1960
,,,1999-06-09 15:00,1560,1960
,,,1999-06-09 16:00,1560,1945
,,,1999-06-09 17:00,1560,1930
,,,1999-06-09 18:00,1560,1920
,,,1999-06-09 19:00,1470,1910
,,,1999-06-09 20:00,1432.5,1910
,,,1999-06-09 21:00,1410,1910
,,,1999-06-09 22:00,1380,1920
,,,1999-06-09 23:00,1380,1945
,,,1999-06-10 0:00,1340,1970
,,,1999-06-10 1:00,1302.5,1990
,,,1999-06-10 2:00,1290,2000
,,,1999-06-10 3:00,1290,2020
,,,1999-06-10 4:00,1290,2020
,,,1999-06-10 5:00,1280,2020
,,,1999-06-10 6:00,1295,2010
,,,1999-06-10 7:00,1340,2000
,,,1999-06-10 8:00,1340,1990
,,,1999-06-10 9:00,1340,1980
,,,1999-06-10 10:00,1340,1960
,,,1999-06-10 11:00,1340,1945
,,,1999-06-10 12:00,1340,1920
,,,1999-06-10 13:00,1340,1910
,,,1999-06-10 14:00,1340,1910
,,,1999-06-10 15:00,1340,1900
,,,1999-06-10 16:00,1340,1890
,,,1999-06-10 17:00,1340,1860
,,,1999-06-10 18:00,1340,1860
,,,1999-06-10 19:00,1340,1860
,,,1999-06-10 20:00,1340,1875
,,,1999-06-10 21:00,1340,1890
,,,1999-06-10 22:00,1340,1900
,,,1999-06-10 23:00,1340,1910
,,,1999-06-11 0:00,1340,1930
,,,1999-06-11 1:00,1340,1930
,,,1999-06-11 2:00,1340,1960
,,,1999-06-11 3:00,1315,1960
,,,1999-06-11 4:00,1290,1960
,,,1999-06-11 5:00,1290,1960
,,,1999-06-11 6:00,1357.5,1960
,,,1999-06-11 7:00,1380,1960
,,,1999-06-11 8:00,1380,1945
,,,1999-06-11 9:00,1380,1930
,,,1999-06-11 10:00,1410,1930
,,,1999-06-11 11:00,1420,1930
,,,1999-06-11 12:00,1420,1920
,,,1999-06-11 13:00,1420,1910
,,,1999-06-11 14:00,1432.5,1910
,,,1999-06-11 15:00,1470,1910
,,,1999-06-11 16:00,1420,1890
,,,1999-06-11 17:00,1420,1890
,,,1999-06-11 18:00,1393.333333,1890
,,,1999-06-11 19:00,1340,1890
,,,1999-06-11 20:00,1340,1890
,,,1999-06-11 21:00,1340,1890
,,,1999-06-11 22:00,1340,1860
,,,1999-06-11 23:00,1340,1860
,,,1999-06-12 0:00,1340,1840
,,,1999-06-12 1:00,1340,1830
,,,1999-06-12 2:00,1307.5,1820
,,,1999-06-12 3:00,1190,1820
