unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-06-29T04:00:00Z,yesterday,NA,daily average withdrawals,6/30/1999,146.41,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-06-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/1/1999,141.86,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-01T04:00:00Z,yesterday,NA,daily average withdrawals,7/2/1999,134.05,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-02T04:00:00Z,yesterday,NA,daily average withdrawals,7/3/1999,130.634,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-03T04:00:00Z,yesterday,NA,daily average withdrawals,7/4/1999,138.544,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-04T04:00:00Z,yesterday,NA,daily average withdrawals,7/5/1999,150.664,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-05T04:00:00Z,yesterday,NA,daily average withdrawals,7/6/1999,131.525,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-06T04:00:00Z,yesterday,NA,daily average withdrawals,7/7/1999,138.078,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-07T04:00:00Z,yesterday,NA,daily average withdrawals,7/8/1999,137.662,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-08T04:00:00Z,yesterday,NA,daily average withdrawals,7/9/1999,145.832,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-09T04:00:00Z,yesterday,NA,daily average withdrawals,7/10/1999,153.279,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-10T04:00:00Z,yesterday,NA,daily average withdrawals,7/11/1999,156.33,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-11T04:00:00Z,yesterday,NA,daily average withdrawals,7/12/1999,164.959,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-12T04:00:00Z,yesterday,NA,daily average withdrawals,7/13/1999,153.248,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-13T04:00:00Z,yesterday,NA,daily average withdrawals,7/14/1999,159.223,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-14T04:00:00Z,yesterday,NA,daily average withdrawals,7/15/1999,151.171,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-15T04:00:00Z,yesterday,NA,daily average withdrawals,7/16/1999,138.833,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-16T04:00:00Z,yesterday,NA,daily average withdrawals,7/17/1999,159.242,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-17T04:00:00Z,yesterday,NA,daily average withdrawals,7/18/1999,165.245,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-18T04:00:00Z,yesterday,NA,daily average withdrawals,7/19/1999,144.924,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-19T04:00:00Z,yesterday,NA,daily average withdrawals,7/20/1999,146.257,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-20T04:00:00Z,yesterday,NA,daily average withdrawals,7/21/1999,172.865,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-21T04:00:00Z,yesterday,NA,daily average withdrawals,7/22/1999,166.822,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-22T04:00:00Z,yesterday,NA,daily average withdrawals,7/23/1999,157.443,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-23T04:00:00Z,yesterday,NA,daily average withdrawals,7/24/1999,129.36,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-24T04:00:00Z,yesterday,NA,daily average withdrawals,7/25/1999,142.52,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-25T04:00:00Z,yesterday,NA,daily average withdrawals,7/26/1999,141.27,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-26T04:00:00Z,yesterday,NA,daily average withdrawals,7/27/1999,146.28,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-27T04:00:00Z,yesterday,NA,daily average withdrawals,7/28/1999,142.48,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-28T04:00:00Z,yesterday,NA,daily average withdrawals,7/29/1999,138.22,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-29T04:00:00Z,yesterday,NA,daily average withdrawals,7/30/1999,100.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-30T04:00:00Z,yesterday,NA,daily average withdrawals,7/31/1999,113.83,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-07-31T04:00:00Z,yesterday,NA,daily average withdrawals,8/1/1999,131.95,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-01T04:00:00Z,yesterday,NA,daily average withdrawals,8/2/1999,144.71,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-02T04:00:00Z,yesterday,NA,daily average withdrawals,8/3/1999,140.24,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-03T04:00:00Z,yesterday,NA,daily average withdrawals,8/4/1999,133.86,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-04T04:00:00Z,yesterday,NA,daily average withdrawals,8/5/1999,117.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-05T04:00:00Z,yesterday,NA,daily average withdrawals,8/6/1999,141.16,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-06T04:00:00Z,yesterday,NA,daily average withdrawals,8/7/1999,130.17,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-07T04:00:00Z,yesterday,NA,daily average withdrawals,8/8/1999,123.07,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-08T04:00:00Z,yesterday,NA,daily average withdrawals,8/9/1999,138.44,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-09T04:00:00Z,yesterday,NA,daily average withdrawals,8/10/1999,122.27,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-10T04:00:00Z,yesterday,NA,daily average withdrawals,8/11/1999,135.69,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-11T04:00:00Z,yesterday,NA,daily average withdrawals,8/12/1999,117.92,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-12T04:00:00Z,yesterday,NA,daily average withdrawals,8/13/1999,118.11,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-13T04:00:00Z,yesterday,NA,daily average withdrawals,8/14/1999,121.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-14T04:00:00Z,yesterday,NA,daily average withdrawals,8/15/1999,142.4,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-15T04:00:00Z,yesterday,NA,daily average withdrawals,8/16/1999,118.01,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-16T04:00:00Z,yesterday,NA,daily average withdrawals,8/17/1999,136.4,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-17T04:00:00Z,yesterday,NA,daily average withdrawals,8/18/1999,125.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-18T04:00:00Z,yesterday,NA,daily average withdrawals,8/19/1999,141.04,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-19T04:00:00Z,yesterday,NA,daily average withdrawals,8/20/1999,114.58,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-20T04:00:00Z,yesterday,NA,daily average withdrawals,8/21/1999,126.99,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-21T04:00:00Z,yesterday,NA,daily average withdrawals,8/22/1999,136.43,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-22T04:00:00Z,yesterday,NA,daily average withdrawals,8/23/1999,123.17,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-23T04:00:00Z,yesterday,NA,daily average withdrawals,8/24/1999,116.08,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-24T04:00:00Z,yesterday,NA,daily average withdrawals,8/25/1999,142.7,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-25T04:00:00Z,yesterday,NA,daily average withdrawals,8/26/1999,125.11,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-26T04:00:00Z,yesterday,NA,daily average withdrawals,8/27/1999,132.97,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-27T04:00:00Z,yesterday,NA,daily average withdrawals,8/28/1999,125.3,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-28T04:00:00Z,yesterday,NA,daily average withdrawals,8/29/1999,126.38,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-29T04:00:00Z,yesterday,NA,daily average withdrawals,8/30/1999,125.41,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-30T04:00:00Z,yesterday,NA,daily average withdrawals,8/31/1999,107.77,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-08-31T04:00:00Z,yesterday,NA,daily average withdrawals,9/1/1999,116.12,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-01T04:00:00Z,yesterday,NA,daily average withdrawals,9/2/1999,138.04,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-02T04:00:00Z,yesterday,NA,daily average withdrawals,9/3/1999,96.56,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-03T04:00:00Z,yesterday,NA,daily average withdrawals,9/4/1999,110.02,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-04T04:00:00Z,yesterday,NA,daily average withdrawals,9/5/1999,119.34,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-05T04:00:00Z,yesterday,NA,daily average withdrawals,9/6/1999,141.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-06T04:00:00Z,yesterday,NA,daily average withdrawals,9/7/1999,110.14,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-07T04:00:00Z,yesterday,NA,daily average withdrawals,9/8/1999,107.15,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-08T04:00:00Z,yesterday,NA,daily average withdrawals,9/9/1999,105.28,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-09T04:00:00Z,yesterday,NA,daily average withdrawals,9/10/1999,110.65,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-10T04:00:00Z,yesterday,NA,daily average withdrawals,9/11/1999,130.12,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-11T04:00:00Z,yesterday,NA,daily average withdrawals,9/12/1999,126.37,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-12T04:00:00Z,yesterday,NA,daily average withdrawals,9/13/1999,126.37,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-13T04:00:00Z,yesterday,NA,daily average withdrawals,9/14/1999,117.58,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-14T04:00:00Z,yesterday,NA,daily average withdrawals,9/15/1999,127.85,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-15T04:00:00Z,yesterday,NA,daily average withdrawals,9/16/1999,125.82,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-16T04:00:00Z,yesterday,NA,daily average withdrawals,9/17/1999,128.7,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-17T04:00:00Z,yesterday,NA,daily average withdrawals,9/18/1999,125.83,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-18T04:00:00Z,yesterday,NA,daily average withdrawals,9/19/1999,138.67,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-19T04:00:00Z,yesterday,NA,daily average withdrawals,9/20/1999,146.33,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-20T04:00:00Z,yesterday,NA,daily average withdrawals,9/21/1999,145.22,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-21T04:00:00Z,yesterday,NA,daily average withdrawals,9/22/1999,118.6,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-22T04:00:00Z,yesterday,NA,daily average withdrawals,9/23/1999,125.2,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,1999-09-23T04:00:00Z,yesterday,NA,daily average withdrawals,9/24/1999,142.1,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-01T05:00:00Z,yesterday,NA,daily average withdrawals,1/2/1999,44.19,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-02T05:00:00Z,yesterday,NA,daily average withdrawals,1/3/1999,42.29,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-03T05:00:00Z,yesterday,NA,daily average withdrawals,1/4/1999,42.14,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-04T05:00:00Z,yesterday,NA,daily average withdrawals,1/5/1999,42.43,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-05T05:00:00Z,yesterday,NA,daily average withdrawals,1/6/1999,42.42,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-06T05:00:00Z,yesterday,NA,daily average withdrawals,1/7/1999,41.81,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-07T05:00:00Z,yesterday,NA,daily average withdrawals,1/8/1999,42.68,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-08T05:00:00Z,yesterday,NA,daily average withdrawals,1/9/1999,49.21,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-09T05:00:00Z,yesterday,NA,daily average withdrawals,1/10/1999,49.03,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-10T05:00:00Z,yesterday,NA,daily average withdrawals,1/11/1999,48.78,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-11T05:00:00Z,yesterday,NA,daily average withdrawals,1/12/1999,49.93,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-12T05:00:00Z,yesterday,NA,daily average withdrawals,1/13/1999,55.57,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-13T05:00:00Z,yesterday,NA,daily average withdrawals,1/14/1999,48.69,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-14T05:00:00Z,yesterday,NA,daily average withdrawals,1/15/1999,48.61,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-15T05:00:00Z,yesterday,NA,daily average withdrawals,1/16/1999,48.55,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-16T05:00:00Z,yesterday,NA,daily average withdrawals,1/17/1999,48.49,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-17T05:00:00Z,yesterday,NA,daily average withdrawals,1/18/1999,48.57,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-18T05:00:00Z,yesterday,NA,daily average withdrawals,1/19/1999,48.68,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-19T05:00:00Z,yesterday,NA,daily average withdrawals,1/20/1999,48.69,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-20T05:00:00Z,yesterday,NA,daily average withdrawals,1/21/1999,48.73,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-21T05:00:00Z,yesterday,NA,daily average withdrawals,1/22/1999,48.69,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-22T05:00:00Z,yesterday,NA,daily average withdrawals,1/23/1999,48.64,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-23T05:00:00Z,yesterday,NA,daily average withdrawals,1/24/1999,47.95,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-24T05:00:00Z,yesterday,NA,daily average withdrawals,1/25/1999,48.83,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-25T05:00:00Z,yesterday,NA,daily average withdrawals,1/26/1999,48.87,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-26T05:00:00Z,yesterday,NA,daily average withdrawals,1/27/1999,48.42,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-27T05:00:00Z,yesterday,NA,daily average withdrawals,1/28/1999,49.63,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-28T05:00:00Z,yesterday,NA,daily average withdrawals,1/29/1999,49.84,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-29T05:00:00Z,yesterday,NA,daily average withdrawals,1/30/1999,49.76,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-30T05:00:00Z,yesterday,NA,daily average withdrawals,1/31/1999,49.66,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-01-31T05:00:00Z,yesterday,NA,daily average withdrawals,2/1/1999,49.76,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-01T05:00:00Z,yesterday,NA,daily average withdrawals,2/2/1999,49.74,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-02T05:00:00Z,yesterday,NA,daily average withdrawals,2/3/1999,49.93,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-03T05:00:00Z,yesterday,NA,daily average withdrawals,2/4/1999,49.77,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-04T05:00:00Z,yesterday,NA,daily average withdrawals,2/5/1999,49.76,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-05T05:00:00Z,yesterday,NA,daily average withdrawals,2/6/1999,49.69,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-06T05:00:00Z,yesterday,NA,daily average withdrawals,2/7/1999,49.52,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-07T05:00:00Z,yesterday,NA,daily average withdrawals,2/8/1999,49.54,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,1999-02-08T05:00:00Z,yesterday,NA,daily average withdrawals,2/9/1999,49.62,MGD,
