agency,site,date_time,flow,comments
USGS,nbp_cumb,2017-12-03T00:00:00Z,589,
USGS,nbp_cumb,2017-12-04T00:00:00Z,579,
USGS,nbp_cumb,2017-12-05T00:00:00Z,574,
USGS,nbp_cumb,2017-12-06T00:00:00Z,531,
USGS,opequan,2017-05-01T00:00:00Z,180,
USGS,opequan,2017-05-02T00:00:00Z,159,
USGS,opequan,2017-05-03T00:00:00Z,145,
USGS,opequan,2017-05-04T00:00:00Z,139,
USGS,opequan,2017-05-05T00:00:00Z,1470,
USGS,opequan,2017-05-06T00:00:00Z,1700,
USGS,opequan,2017-05-07T00:00:00Z,704,
USGS,opequan,2017-05-08T00:00:00Z,460,
USGS,opequan,2017-05-09T00:00:00Z,347,
USGS,opequan,2017-05-10T00:00:00Z,294,
USGS,opequan,2017-05-11T00:00:00Z,564,
USGS,opequan,2017-05-12T00:00:00Z,1300,
USGS,opequan,2017-05-13T00:00:00Z,1090,
USGS,opequan,2017-05-14T00:00:00Z,874,
USGS,opequan,2017-05-15T00:00:00Z,543,
USGS,opequan,2017-05-16T00:00:00Z,404,
USGS,opequan,2017-05-17T00:00:00Z,338,
USGS,opequan,2017-05-18T00:00:00Z,300,
USGS,opequan,2017-05-19T00:00:00Z,304,
USGS,opequan,2017-05-20T00:00:00Z,268,
USGS,opequan,2017-05-21T00:00:00Z,245,
USGS,opequan,2017-05-22T00:00:00Z,232,
USGS,opequan,2017-05-23T00:00:00Z,227,
USGS,opequan,2017-05-24T00:00:00Z,245,
USGS,opequan,2017-05-25T00:00:00Z,771,
USGS,opequan,2017-05-26T00:00:00Z,1300,
USGS,opequan,2017-05-27T00:00:00Z,658,
USGS,opequan,2017-05-28T00:00:00Z,520,
USGS,opequan,2017-05-29T00:00:00Z,474,
USGS,opequan,2017-05-30T00:00:00Z,385,
USGS,opequan,2017-05-31T00:00:00Z,925,
USGS,opequan,2017-06-01T00:00:00Z,468,
USGS,opequan,2017-06-02T00:00:00Z,362,
USGS,opequan,2017-06-03T00:00:00Z,313,
USGS,opequan,2017-06-04T00:00:00Z,283,
USGS,opequan,2017-06-05T00:00:00Z,266,
USGS,opequan,2017-06-06T00:00:00Z,257,
USGS,opequan,2017-06-07T00:00:00Z,237,
USGS,opequan,2017-06-08T00:00:00Z,227,
USGS,opequan,2017-06-09T00:00:00Z,216,
USGS,opequan,2017-06-10T00:00:00Z,203,
USGS,opequan,2017-06-11T00:00:00Z,194,
USGS,opequan,2017-06-12T00:00:00Z,185,
USGS,opequan,2017-06-13T00:00:00Z,179,
USGS,opequan,2017-06-14T00:00:00Z,173,
USGS,opequan,2017-06-15T00:00:00Z,171,
USGS,opequan,2017-06-16T00:00:00Z,167,
USGS,opequan,2017-06-17T00:00:00Z,166,
USGS,opequan,2017-06-18T00:00:00Z,162,
USGS,opequan,2017-06-19T00:00:00Z,158,
USGS,opequan,2017-06-20T00:00:00Z,211,
USGS,opequan,2017-06-21T00:00:00Z,164,
USGS,opequan,2017-06-22T00:00:00Z,154,
USGS,opequan,2017-06-23T00:00:00Z,154,
USGS,opequan,2017-06-24T00:00:00Z,187,
USGS,opequan,2017-06-25T00:00:00Z,168,
USGS,opequan,2017-06-26T00:00:00Z,150,
USGS,opequan,2017-06-27T00:00:00Z,142,
USGS,opequan,2017-06-28T00:00:00Z,137,
USGS,opequan,2017-06-29T00:00:00Z,134,
USGS,opequan,2017-06-30T00:00:00Z,131,
USGS,opequan,2017-07-01T00:00:00Z,128,
USGS,opequan,2017-07-02T00:00:00Z,128,
USGS,opequan,2017-07-03T00:00:00Z,124,
USGS,opequan,2017-07-04T00:00:00Z,120,
USGS,opequan,2017-07-05T00:00:00Z,141,
USGS,opequan,2017-07-06T00:00:00Z,232,
USGS,opequan,2017-07-07T00:00:00Z,323,
USGS,opequan,2017-07-08T00:00:00Z,195,
USGS,opequan,2017-07-09T00:00:00Z,149,
USGS,opequan,2017-07-10T00:00:00Z,136,
USGS,opequan,2017-07-11T00:00:00Z,130,
USGS,opequan,2017-07-12T00:00:00Z,204,
USGS,opequan,2017-07-13T00:00:00Z,152,
USGS,opequan,2017-07-14T00:00:00Z,134,
USGS,opequan,2017-07-15T00:00:00Z,128,
USGS,opequan,2017-07-16T00:00:00Z,120,
USGS,opequan,2017-07-17T00:00:00Z,116,
USGS,opequan,2017-07-18T00:00:00Z,114,
USGS,opequan,2017-07-19T00:00:00Z,117,
USGS,opequan,2017-07-20T00:00:00Z,113,
USGS,opequan,2017-07-21T00:00:00Z,110,
USGS,opequan,2017-07-22T00:00:00Z,131,
USGS,opequan,2017-07-23T00:00:00Z,205,
USGS,opequan,2017-07-24T00:00:00Z,165,
USGS,opequan,2017-07-25T00:00:00Z,131,
USGS,opequan,2017-07-26T00:00:00Z,119,
USGS,opequan,2017-07-27T00:00:00Z,115,
USGS,opequan,2017-07-28T00:00:00Z,143,
USGS,opequan,2017-07-29T00:00:00Z,3360,
USGS,opequan,2017-07-30T00:00:00Z,764,
USGS,opequan,2017-07-31T00:00:00Z,373,
USGS,opequan,2017-08-01T00:00:00Z,282,
USGS,opequan,2017-08-02T00:00:00Z,239,
USGS,opequan,2017-08-03T00:00:00Z,216,
USGS,opequan,2017-08-04T00:00:00Z,385,
USGS,opequan,2017-08-05T00:00:00Z,272,
USGS,opequan,2017-08-06T00:00:00Z,219,
USGS,opequan,2017-08-07T00:00:00Z,202,
USGS,opequan,2017-08-08T00:00:00Z,224,
USGS,opequan,2017-08-09T00:00:00Z,194,
USGS,opequan,2017-08-10T00:00:00Z,174,
USGS,opequan,2017-08-11T00:00:00Z,185,
USGS,opequan,2017-08-12T00:00:00Z,212,
USGS,opequan,2017-08-13T00:00:00Z,271,
USGS,opequan,2017-08-14T00:00:00Z,200,
USGS,opequan,2017-08-15T00:00:00Z,188,
USGS,opequan,2017-08-16T00:00:00Z,174,
USGS,opequan,2017-08-17T00:00:00Z,164,
USGS,opequan,2017-08-18T00:00:00Z,210,
USGS,opequan,2017-08-19T00:00:00Z,178,
USGS,opequan,2017-08-20T00:00:00Z,158,
USGS,opequan,2017-08-21T00:00:00Z,146,
USGS,opequan,2017-08-22T00:00:00Z,142,
USGS,opequan,2017-08-23T00:00:00Z,140,
USGS,opequan,2017-08-24T00:00:00Z,134,
USGS,opequan,2017-08-25T00:00:00Z,133,
USGS,opequan,2017-08-26T00:00:00Z,135,
USGS,opequan,2017-08-27T00:00:00Z,127,
USGS,opequan,2017-08-28T00:00:00Z,123,
USGS,opequan,2017-08-29T00:00:00Z,125,
USGS,opequan,2017-08-30T00:00:00Z,135,
USGS,opequan,2017-08-31T00:00:00Z,128,
USGS,opequan,2017-09-01T00:00:00Z,120,
USGS,opequan,2017-09-02T00:00:00Z,122,
USGS,opequan,2017-09-03T00:00:00Z,124,
USGS,opequan,2017-09-04T00:00:00Z,119,
USGS,opequan,2017-09-05T00:00:00Z,123,
USGS,opequan,2017-09-06T00:00:00Z,271,
USGS,opequan,2017-09-07T00:00:00Z,260,
USGS,opequan,2017-09-08T00:00:00Z,182,
USGS,opequan,2017-09-09T00:00:00Z,148,
USGS,opequan,2017-09-10T00:00:00Z,136,
USGS,opequan,2017-09-11T00:00:00Z,127,
USGS,opequan,2017-09-12T00:00:00Z,124,
USGS,opequan,2017-09-13T00:00:00Z,121,
USGS,opequan,2017-09-14T00:00:00Z,120,
USGS,opequan,2017-09-15T00:00:00Z,119,
USGS,opequan,2017-09-16T00:00:00Z,117,
USGS,opequan,2017-09-17T00:00:00Z,113,
USGS,opequan,2017-09-18T00:00:00Z,111,
USGS,opequan,2017-09-19T00:00:00Z,111,
USGS,opequan,2017-09-20T00:00:00Z,108,
USGS,opequan,2017-09-21T00:00:00Z,105,
USGS,opequan,2017-09-22T00:00:00Z,104,
USGS,opequan,2017-09-23T00:00:00Z,103,
USGS,opequan,2017-09-24T00:00:00Z,101,
USGS,opequan,2017-09-25T00:00:00Z,100,
USGS,opequan,2017-09-26T00:00:00Z,101,
USGS,opequan,2017-09-27T00:00:00Z,99.3,
USGS,opequan,2017-09-28T00:00:00Z,97.8,
USGS,opequan,2017-09-29T00:00:00Z,94.4,
USGS,opequan,2017-09-30T00:00:00Z,92.6,
USGS,opequan,2017-10-01T00:00:00Z,92.2,
USGS,opequan,2017-10-02T00:00:00Z,93.3,
USGS,opequan,2017-10-03T00:00:00Z,93.6,
USGS,opequan,2017-10-04T00:00:00Z,93.3,
USGS,opequan,2017-10-05T00:00:00Z,92.1,
USGS,opequan,2017-10-06T00:00:00Z,91.6,
USGS,opequan,2017-10-07T00:00:00Z,89.1,
USGS,opequan,2017-10-08T00:00:00Z,90.1,
USGS,opequan,2017-10-09T00:00:00Z,149,
USGS,opequan,2017-10-10T00:00:00Z,197,
USGS,opequan,2017-10-11T00:00:00Z,148,
USGS,opequan,2017-10-12T00:00:00Z,296,
USGS,opequan,2017-10-13T00:00:00Z,208,
USGS,opequan,2017-10-14T00:00:00Z,144,
USGS,opequan,2017-10-15T00:00:00Z,126,
USGS,opequan,2017-10-16T00:00:00Z,116,
USGS,opequan,2017-10-17T00:00:00Z,109,
USGS,opequan,2017-10-18T00:00:00Z,105,
USGS,opequan,2017-10-19T00:00:00Z,104,
USGS,opequan,2017-10-20T00:00:00Z,102,
USGS,opequan,2017-10-21T00:00:00Z,100,
USGS,opequan,2017-10-22T00:00:00Z,98,
USGS,opequan,2017-10-23T00:00:00Z,97.3,
USGS,opequan,2017-10-24T00:00:00Z,132,
USGS,opequan,2017-10-25T00:00:00Z,138,
USGS,opequan,2017-10-26T00:00:00Z,113,
USGS,opequan,2017-10-27T00:00:00Z,104,
USGS,opequan,2017-10-28T00:00:00Z,100,
USGS,opequan,2017-10-29T00:00:00Z,172,
USGS,opequan,2017-10-30T00:00:00Z,878,
USGS,opequan,2017-10-31T00:00:00Z,389,
USGS,opequan,2017-11-01T00:00:00Z,227,
USGS,opequan,2017-11-02T00:00:00Z,177,
USGS,opequan,2017-11-03T00:00:00Z,157,
USGS,opequan,2017-11-04T00:00:00Z,141,
USGS,opequan,2017-11-05T00:00:00Z,167,
USGS,opequan,2017-11-06T00:00:00Z,176,
USGS,opequan,2017-11-07T00:00:00Z,171,
USGS,opequan,2017-11-08T00:00:00Z,413,
USGS,opequan,2017-11-09T00:00:00Z,294,
USGS,opequan,2017-11-10T00:00:00Z,218,
USGS,opequan,2017-11-11T00:00:00Z,176,
USGS,opequan,2017-11-12T00:00:00Z,158,
USGS,opequan,2017-11-13T00:00:00Z,150,
USGS,opequan,2017-11-14T00:00:00Z,141,
USGS,opequan,2017-11-15T00:00:00Z,133,
USGS,opequan,2017-11-16T00:00:00Z,130,
USGS,opequan,2017-11-17T00:00:00Z,123,
USGS,opequan,2017-11-18T00:00:00Z,120,
USGS,opequan,2017-11-19T00:00:00Z,118,
USGS,opequan,2017-11-20T00:00:00Z,113,
USGS,opequan,2017-11-21T00:00:00Z,110,
USGS,opequan,2017-11-22T00:00:00Z,107,
USGS,opequan,2017-11-23T00:00:00Z,103,
USGS,opequan,2017-11-24T00:00:00Z,101,
USGS,opequan,2017-11-25T00:00:00Z,100,
USGS,opequan,2017-11-26T00:00:00Z,99,
USGS,opequan,2017-11-27T00:00:00Z,97.2,
USGS,opequan,2017-11-28T00:00:00Z,95.6,
USGS,opequan,2017-11-29T00:00:00Z,93.4,
USGS,opequan,2017-11-30T00:00:00Z,92.9,
USGS,opequan,2017-12-01T00:00:00Z,93.8,
USGS,opequan,2017-12-02T00:00:00Z,90.7,
USGS,opequan,2017-12-03T00:00:00Z,89.8,
USGS,opequan,2017-12-04T00:00:00Z,89.8,
USGS,opequan,2017-12-05T00:00:00Z,89.3,
USGS,opequan,2017-12-06T00:00:00Z,90.6,
USGS,hanc,2017-05-01T00:00:00Z,7230,
USGS,hanc,2017-05-02T00:00:00Z,7020,
USGS,hanc,2017-05-03T00:00:00Z,7150,
USGS,hanc,2017-05-04T00:00:00Z,6120,
USGS,hanc,2017-05-05T00:00:00Z,10400,
USGS,hanc,2017-05-06T00:00:00Z,29900,
USGS,hanc,2017-05-07T00:00:00Z,22200,
USGS,hanc,2017-05-08T00:00:00Z,14500,
USGS,hanc,2017-05-09T00:00:00Z,10800,
USGS,hanc,2017-05-10T00:00:00Z,8230,
USGS,hanc,2017-05-11T00:00:00Z,6870,
USGS,hanc,2017-05-12T00:00:00Z,15200,
USGS,hanc,2017-05-13T00:00:00Z,18600,
USGS,hanc,2017-05-14T00:00:00Z,21900,
USGS,hanc,2017-05-15T00:00:00Z,16100,
USGS,hanc,2017-05-16T00:00:00Z,12200,
USGS,hanc,2017-05-17T00:00:00Z,9950,
USGS,hanc,2017-05-18T00:00:00Z,7690,
USGS,hanc,2017-05-19T00:00:00Z,5760,
USGS,hanc,2017-05-20T00:00:00Z,4720,
USGS,hanc,2017-05-21T00:00:00Z,4020,
USGS,hanc,2017-05-22T00:00:00Z,3500,
USGS,hanc,2017-05-23T00:00:00Z,3370,
USGS,hanc,2017-05-24T00:00:00Z,3070,
USGS,hanc,2017-05-25T00:00:00Z,3430,
USGS,hanc,2017-05-26T00:00:00Z,11700,
USGS,hanc,2017-05-27T00:00:00Z,13400,
USGS,hanc,2017-05-28T00:00:00Z,10000,
USGS,hanc,2017-05-29T00:00:00Z,9960,
USGS,hanc,2017-05-30T00:00:00Z,11900,
USGS,hanc,2017-05-31T00:00:00Z,9570,
USGS,hanc,2017-06-01T00:00:00Z,7560,
USGS,hanc,2017-06-02T00:00:00Z,6290,
USGS,hanc,2017-06-03T00:00:00Z,4910,
USGS,hanc,2017-06-04T00:00:00Z,3920,
USGS,hanc,2017-06-05T00:00:00Z,3370,
USGS,hanc,2017-06-06T00:00:00Z,2820,
USGS,hanc,2017-06-07T00:00:00Z,2560,
USGS,hanc,2017-06-08T00:00:00Z,2340,
USGS,hanc,2017-06-09T00:00:00Z,2190,
USGS,hanc,2017-06-10T00:00:00Z,1960,
USGS,hanc,2017-06-11T00:00:00Z,1780,
USGS,hanc,2017-06-12T00:00:00Z,1620,
USGS,hanc,2017-06-13T00:00:00Z,1480,
USGS,hanc,2017-06-14T00:00:00Z,1370,
USGS,hanc,2017-06-15T00:00:00Z,1280,
USGS,hanc,2017-06-16T00:00:00Z,1430,
USGS,hanc,2017-06-17T00:00:00Z,3410,
USGS,hanc,2017-06-18T00:00:00Z,3090,
USGS,hanc,2017-06-19T00:00:00Z,2440,
USGS,hanc,2017-06-20T00:00:00Z,2330,
USGS,hanc,2017-06-21T00:00:00Z,2080,
USGS,hanc,2017-06-22T00:00:00Z,1790,
USGS,hanc,2017-06-23T00:00:00Z,1660,
USGS,hanc,2017-06-24T00:00:00Z,2460,
USGS,hanc,2017-06-25T00:00:00Z,4900,
USGS,hanc,2017-06-26T00:00:00Z,3310,
USGS,hanc,2017-06-27T00:00:00Z,2450,
USGS,hanc,2017-06-28T00:00:00Z,1900,
USGS,hanc,2017-06-29T00:00:00Z,1610,
USGS,hanc,2017-06-30T00:00:00Z,1450,
USGS,hanc,2017-07-01T00:00:00Z,1370,
USGS,hanc,2017-07-02T00:00:00Z,1260,
USGS,hanc,2017-07-03T00:00:00Z,1130,
USGS,hanc,2017-07-04T00:00:00Z,1280,
USGS,hanc,2017-07-05T00:00:00Z,984,
USGS,hanc,2017-07-06T00:00:00Z,1070,
USGS,hanc,2017-07-07T00:00:00Z,1170,
USGS,hanc,2017-07-08T00:00:00Z,2060,
USGS,hanc,2017-07-09T00:00:00Z,1770,
USGS,hanc,2017-07-10T00:00:00Z,1480,
USGS,hanc,2017-07-11T00:00:00Z,1290,
USGS,hanc,2017-07-12T00:00:00Z,1190,
USGS,hanc,2017-07-13T00:00:00Z,1120,
USGS,hanc,2017-07-14T00:00:00Z,1040,
USGS,hanc,2017-07-15T00:00:00Z,981,
USGS,hanc,2017-07-16T00:00:00Z,976,
USGS,hanc,2017-07-17T00:00:00Z,977,
USGS,hanc,2017-07-18T00:00:00Z,892,
USGS,hanc,2017-07-19T00:00:00Z,1050,
USGS,hanc,2017-07-20T00:00:00Z,1050,
USGS,hanc,2017-07-21T00:00:00Z,873,
USGS,hanc,2017-07-22T00:00:00Z,832,
USGS,hanc,2017-07-23T00:00:00Z,979,
USGS,hanc,2017-07-24T00:00:00Z,1260,
USGS,hanc,2017-07-25T00:00:00Z,1220,
USGS,hanc,2017-07-26T00:00:00Z,1080,
USGS,hanc,2017-07-27T00:00:00Z,971,
USGS,hanc,2017-07-28T00:00:00Z,1090,
USGS,hanc,2017-07-29T00:00:00Z,2820,
USGS,hanc,2017-07-30T00:00:00Z,9230,
USGS,hanc,2017-07-31T00:00:00Z,12000,
USGS,hanc,2017-08-01T00:00:00Z,6790,
USGS,hanc,2017-08-02T00:00:00Z,5340,
USGS,hanc,2017-08-03T00:00:00Z,4020,
USGS,hanc,2017-08-04T00:00:00Z,2780,
USGS,hanc,2017-08-05T00:00:00Z,3080,
USGS,hanc,2017-08-06T00:00:00Z,2890,
USGS,hanc,2017-08-07T00:00:00Z,2540,
USGS,hanc,2017-08-08T00:00:00Z,2790,
USGS,hanc,2017-08-09T00:00:00Z,2730,
USGS,hanc,2017-08-10T00:00:00Z,2260,
USGS,hanc,2017-08-11T00:00:00Z,1980,
USGS,hanc,2017-08-12T00:00:00Z,1730,
USGS,hanc,2017-08-13T00:00:00Z,1760,
USGS,hanc,2017-08-14T00:00:00Z,1800,
USGS,hanc,2017-08-15T00:00:00Z,1600,
USGS,hanc,2017-08-16T00:00:00Z,1420,
USGS,hanc,2017-08-17T00:00:00Z,1280,
USGS,hanc,2017-08-18T00:00:00Z,1260,
USGS,hanc,2017-08-19T00:00:00Z,1230,
USGS,hanc,2017-08-20T00:00:00Z,1130,
USGS,hanc,2017-08-21T00:00:00Z,1120,
USGS,hanc,2017-08-22T00:00:00Z,1130,
USGS,hanc,2017-08-23T00:00:00Z,1070,
USGS,hanc,2017-08-24T00:00:00Z,1020,
USGS,hanc,2017-08-25T00:00:00Z,1050,
USGS,hanc,2017-08-26T00:00:00Z,941,
USGS,hanc,2017-08-27T00:00:00Z,893,
USGS,hanc,2017-08-28T00:00:00Z,1100,
USGS,hanc,2017-08-29T00:00:00Z,1080,
USGS,hanc,2017-08-30T00:00:00Z,807,
USGS,hanc,2017-08-31T00:00:00Z,753,
USGS,hanc,2017-09-01T00:00:00Z,726,
USGS,hanc,2017-09-02T00:00:00Z,734,
USGS,hanc,2017-09-03T00:00:00Z,728,
USGS,hanc,2017-09-04T00:00:00Z,739,
USGS,hanc,2017-09-05T00:00:00Z,772,
USGS,hanc,2017-09-06T00:00:00Z,844,
USGS,hanc,2017-09-07T00:00:00Z,932,
USGS,hanc,2017-09-08T00:00:00Z,938,
USGS,hanc,2017-09-09T00:00:00Z,871,
USGS,hanc,2017-09-10T00:00:00Z,800,
USGS,hanc,2017-09-11T00:00:00Z,762,
USGS,hanc,2017-09-12T00:00:00Z,732,
USGS,hanc,2017-09-13T00:00:00Z,708,
USGS,hanc,2017-09-14T00:00:00Z,691,
USGS,hanc,2017-09-15T00:00:00Z,676,
USGS,hanc,2017-09-16T00:00:00Z,666,
USGS,hanc,2017-09-17T00:00:00Z,654,
USGS,hanc,2017-09-18T00:00:00Z,852,
USGS,hanc,2017-09-19T00:00:00Z,930,
USGS,hanc,2017-09-20T00:00:00Z,689,
USGS,hanc,2017-09-21T00:00:00Z,606,
USGS,hanc,2017-09-22T00:00:00Z,587,
USGS,hanc,2017-09-23T00:00:00Z,573,
USGS,hanc,2017-09-24T00:00:00Z,589,
USGS,hanc,2017-09-25T00:00:00Z,561,
USGS,hanc,2017-09-26T00:00:00Z,553,
USGS,hanc,2017-09-27T00:00:00Z,547,
USGS,hanc,2017-09-28T00:00:00Z,555,
USGS,hanc,2017-09-29T00:00:00Z,534,
USGS,hanc,2017-09-30T00:00:00Z,511,
USGS,hanc,2017-10-01T00:00:00Z,501,
USGS,hanc,2017-10-02T00:00:00Z,690,
USGS,hanc,2017-10-03T00:00:00Z,593,
USGS,hanc,2017-10-04T00:00:00Z,520,
USGS,hanc,2017-10-05T00:00:00Z,515,
USGS,hanc,2017-10-06T00:00:00Z,507,
USGS,hanc,2017-10-07T00:00:00Z,506,
USGS,hanc,2017-10-08T00:00:00Z,514,
USGS,hanc,2017-10-09T00:00:00Z,587,
USGS,hanc,2017-10-10T00:00:00Z,671,
USGS,hanc,2017-10-11T00:00:00Z,923,
USGS,hanc,2017-10-12T00:00:00Z,1010,
USGS,hanc,2017-10-13T00:00:00Z,1430,
USGS,hanc,2017-10-14T00:00:00Z,1340,
USGS,hanc,2017-10-15T00:00:00Z,1110,
USGS,hanc,2017-10-16T00:00:00Z,952,
USGS,hanc,2017-10-17T00:00:00Z,854,
USGS,hanc,2017-10-18T00:00:00Z,781,
USGS,hanc,2017-10-19T00:00:00Z,740,
USGS,hanc,2017-10-20T00:00:00Z,711,
USGS,hanc,2017-10-21T00:00:00Z,681,
USGS,hanc,2017-10-22T00:00:00Z,669,
USGS,hanc,2017-10-23T00:00:00Z,662,
USGS,hanc,2017-10-24T00:00:00Z,727,
USGS,hanc,2017-10-25T00:00:00Z,737,
USGS,hanc,2017-10-26T00:00:00Z,895,
USGS,hanc,2017-10-27T00:00:00Z,929,
USGS,hanc,2017-10-28T00:00:00Z,1060,
USGS,hanc,2017-10-29T00:00:00Z,1420,
USGS,hanc,2017-10-30T00:00:00Z,9180,
USGS,hanc,2017-10-31T00:00:00Z,9630,
USGS,hanc,2017-11-01T00:00:00Z,5290,
USGS,hanc,2017-11-02T00:00:00Z,3510,
USGS,hanc,2017-11-03T00:00:00Z,2710,
USGS,hanc,2017-11-04T00:00:00Z,2260,
USGS,hanc,2017-11-05T00:00:00Z,2060,
USGS,hanc,2017-11-06T00:00:00Z,1950,
USGS,hanc,2017-11-07T00:00:00Z,1960,
USGS,hanc,2017-11-08T00:00:00Z,3620,
USGS,hanc,2017-11-09T00:00:00Z,5910,
USGS,hanc,2017-11-10T00:00:00Z,5190,
USGS,hanc,2017-11-11T00:00:00Z,4460,
USGS,hanc,2017-11-12T00:00:00Z,3570,
USGS,hanc,2017-11-13T00:00:00Z,2600,
USGS,hanc,2017-11-14T00:00:00Z,2340,
USGS,hanc,2017-11-15T00:00:00Z,2670,
USGS,hanc,2017-11-16T00:00:00Z,2010,
USGS,hanc,2017-11-17T00:00:00Z,1770,
USGS,hanc,2017-11-18T00:00:00Z,1700,
USGS,hanc,2017-11-19T00:00:00Z,1870,
USGS,hanc,2017-11-20T00:00:00Z,2350,
USGS,hanc,2017-11-21T00:00:00Z,2190,
USGS,hanc,2017-11-22T00:00:00Z,2010,
USGS,hanc,2017-11-23T00:00:00Z,1910,
USGS,hanc,2017-11-24T00:00:00Z,1790,
USGS,hanc,2017-11-25T00:00:00Z,1680,
USGS,hanc,2017-11-26T00:00:00Z,1550,
USGS,hanc,2017-11-27T00:00:00Z,1460,
USGS,hanc,2017-11-28T00:00:00Z,1400,
USGS,hanc,2017-11-29T00:00:00Z,1340,
USGS,hanc,2017-11-30T00:00:00Z,1290,
USGS,hanc,2017-12-01T00:00:00Z,1250,
USGS,hanc,2017-12-02T00:00:00Z,1210,
USGS,hanc,2017-12-03T00:00:00Z,1160,
USGS,hanc,2017-12-04T00:00:00Z,1090,
USGS,hanc,2017-12-05T00:00:00Z,1080,
USGS,hanc,2017-12-06T00:00:00Z,1070,
USGS,paw,2017-05-01T00:00:00Z,5530,
USGS,paw,2017-05-02T00:00:00Z,6080,
USGS,paw,2017-05-03T00:00:00Z,6040,
USGS,paw,2017-05-04T00:00:00Z,4540,
USGS,paw,2017-05-05T00:00:00Z,11600,
USGS,paw,2017-05-06T00:00:00Z,21800,
USGS,paw,2017-05-07T00:00:00Z,15100,
USGS,paw,2017-05-08T00:00:00Z,10800,
USGS,paw,2017-05-09T00:00:00Z,8180,
USGS,paw,2017-05-10T00:00:00Z,6050,
USGS,paw,2017-05-11T00:00:00Z,7060,
USGS,paw,2017-05-12T00:00:00Z,13600,
USGS,paw,2017-05-13T00:00:00Z,16200,
USGS,paw,2017-05-14T00:00:00Z,15700,
USGS,paw,2017-05-15T00:00:00Z,11800,
USGS,paw,2017-05-16T00:00:00Z,9640,
USGS,paw,2017-05-17T00:00:00Z,8030,
USGS,paw,2017-05-18T00:00:00Z,5500,
USGS,paw,2017-05-19T00:00:00Z,4260,
USGS,paw,2017-05-20T00:00:00Z,3550,
USGS,paw,2017-05-21T00:00:00Z,3030,
USGS,paw,2017-05-22T00:00:00Z,2800,
USGS,paw,2017-05-23T00:00:00Z,2610,
USGS,paw,2017-05-24T00:00:00Z,2450,
USGS,paw,2017-05-25T00:00:00Z,5310,
USGS,paw,2017-05-26T00:00:00Z,12500,
USGS,paw,2017-05-27T00:00:00Z,9950,
USGS,paw,2017-05-28T00:00:00Z,7960,
USGS,paw,2017-05-29T00:00:00Z,9350,
USGS,paw,2017-05-30T00:00:00Z,9480,
USGS,paw,2017-05-31T00:00:00Z,7440,
USGS,paw,2017-06-01T00:00:00Z,6030,
USGS,paw,2017-06-02T00:00:00Z,4830,
USGS,paw,2017-06-03T00:00:00Z,3570,
USGS,paw,2017-06-04T00:00:00Z,3130,
USGS,paw,2017-06-05T00:00:00Z,2460,
USGS,paw,2017-06-06T00:00:00Z,2210,
USGS,paw,2017-06-07T00:00:00Z,1990,
USGS,paw,2017-06-08T00:00:00Z,1930,
USGS,paw,2017-06-09T00:00:00Z,1730,
USGS,paw,2017-06-10T00:00:00Z,1570,
USGS,paw,2017-06-11T00:00:00Z,1430,
USGS,paw,2017-06-12T00:00:00Z,1310,
USGS,paw,2017-06-13T00:00:00Z,1210,
USGS,paw,2017-06-14T00:00:00Z,1130,
USGS,paw,2017-06-15T00:00:00Z,1180,
USGS,paw,2017-06-16T00:00:00Z,1930,
USGS,paw,2017-06-17T00:00:00Z,2740,
USGS,paw,2017-06-18T00:00:00Z,2200,
USGS,paw,2017-06-19T00:00:00Z,2000,
USGS,paw,2017-06-20T00:00:00Z,1900,
USGS,paw,2017-06-21T00:00:00Z,1650,
USGS,paw,2017-06-22T00:00:00Z,1470,
USGS,paw,2017-06-23T00:00:00Z,1530,
USGS,paw,2017-06-24T00:00:00Z,3660,
USGS,paw,2017-06-25T00:00:00Z,3370,
USGS,paw,2017-06-26T00:00:00Z,2390,
USGS,paw,2017-06-27T00:00:00Z,1800,
USGS,paw,2017-06-28T00:00:00Z,1480,
USGS,paw,2017-06-29T00:00:00Z,1330,
USGS,paw,2017-06-30T00:00:00Z,1200,
USGS,paw,2017-07-01T00:00:00Z,1140,
USGS,paw,2017-07-02T00:00:00Z,1030,
USGS,paw,2017-07-03T00:00:00Z,1190,
USGS,paw,2017-07-04T00:00:00Z,895,
USGS,paw,2017-07-05T00:00:00Z,939,
USGS,paw,2017-07-06T00:00:00Z,939,
USGS,paw,2017-07-07T00:00:00Z,1550,
USGS,paw,2017-07-08T00:00:00Z,1680,
USGS,paw,2017-07-09T00:00:00Z,1350,
USGS,paw,2017-07-10T00:00:00Z,1170,
USGS,paw,2017-07-11T00:00:00Z,1060,
USGS,paw,2017-07-12T00:00:00Z,1000,
USGS,paw,2017-07-13T00:00:00Z,931,
USGS,paw,2017-07-14T00:00:00Z,877,
USGS,paw,2017-07-15T00:00:00Z,893,
USGS,paw,2017-07-16T00:00:00Z,909,
USGS,paw,2017-07-17T00:00:00Z,828,
USGS,paw,2017-07-18T00:00:00Z,944,
USGS,paw,2017-07-19T00:00:00Z,1030,
USGS,paw,2017-07-20T00:00:00Z,819,
USGS,paw,2017-07-21T00:00:00Z,745,
USGS,paw,2017-07-22T00:00:00Z,781,
USGS,paw,2017-07-23T00:00:00Z,1050,
USGS,paw,2017-07-24T00:00:00Z,1110,
